               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,             0.01667,           0.0040106,            0.002544,             0.82645,             0.67526,             0.74703,             0.59627,            0.025513,            0.011683,            0.040869,            0.004753,            0.004753,            0.004753
                 161,            0.016858,           0.0037381,           0.0025824,             0.79905,              0.6614,             0.76387,             0.59732,            0.026939,            0.011372,            0.035165,             0.00472,             0.00472,             0.00472
                 162,            0.016729,           0.0036545,           0.0022848,             0.87124,              0.6714,             0.78313,             0.60075,            0.027508,            0.010856,            0.035852,            0.004687,            0.004687,            0.004687
                 163,            0.015537,           0.0040132,           0.0036977,             0.75149,             0.73058,              0.7573,             0.58731,             0.02784,            0.011069,            0.036264,            0.004654,            0.004654,            0.004654
                 164,            0.015517,           0.0037554,           0.0027235,             0.72184,             0.74368,             0.74692,             0.58345,            0.025885,            0.010982,              0.0375,            0.004621,            0.004621,            0.004621
                 165,            0.015441,           0.0037937,           0.0034703,             0.69579,             0.74005,             0.73585,             0.56622,            0.026141,            0.011317,            0.039633,            0.004588,            0.004588,            0.004588
                 166,            0.016269,           0.0037674,           0.0035436,             0.79288,              0.6788,             0.76801,              0.6137,            0.026766,            0.011604,            0.038022,            0.004555,            0.004555,            0.004555
                 167,            0.016792,           0.0038701,           0.0026639,             0.78427,             0.68914,             0.76597,             0.60293,            0.027542,            0.011741,            0.038745,            0.004522,            0.004522,            0.004522
                 168,            0.016559,           0.0038768,           0.0027623,             0.83007,             0.66672,             0.75955,             0.61207,            0.025705,            0.011317,            0.038022,            0.004489,            0.004489,            0.004489
                 169,            0.016327,           0.0037239,           0.0026038,             0.74708,             0.67914,             0.77643,             0.62734,             0.02582,            0.012454,            0.041803,            0.004456,            0.004456,            0.004456
                 170,            0.015909,           0.0037153,           0.0020084,             0.76734,             0.65755,               0.775,              0.6191,            0.025872,             0.01284,            0.042737,            0.004423,            0.004423,            0.004423
                 171,             0.01547,            0.003643,           0.0027295,             0.83567,               0.698,             0.76149,             0.58287,             0.02724,            0.011372,            0.038306,             0.00439,             0.00439,             0.00439
                 172,            0.015058,           0.0037398,           0.0019589,             0.78556,              0.6853,             0.74923,             0.57724,            0.027562,             0.01129,            0.043112,            0.004357,            0.004357,            0.004357
                 173,            0.016418,           0.0039128,           0.0026824,             0.77791,             0.68013,             0.74722,               0.587,            0.026944,            0.011151,            0.043991,            0.004324,            0.004324,            0.004324
                 174,            0.015604,           0.0037099,            0.001366,             0.73283,             0.69717,             0.75906,              0.5906,            0.026511,            0.011366,            0.043964,            0.004291,            0.004291,            0.004291
                 175,            0.015449,           0.0036461,           0.0031967,             0.81485,              0.6618,             0.74424,             0.57917,            0.027063,            0.012125,            0.048788,            0.004258,            0.004258,            0.004258
                 176,            0.014938,           0.0037333,           0.0030467,             0.78549,             0.63672,             0.69262,             0.55277,            0.025948,             0.01199,            0.057339,            0.004225,            0.004225,            0.004225
                 177,            0.015009,           0.0038998,           0.0026405,             0.80451,             0.63937,             0.70325,             0.56183,            0.027063,            0.011587,            0.053275,            0.004192,            0.004192,            0.004192
                 178,            0.015307,           0.0033987,           0.0030299,             0.72088,             0.73071,             0.72556,             0.56764,            0.027338,            0.011367,            0.043597,            0.004159,            0.004159,            0.004159
                 179,            0.014851,           0.0036393,           0.0023882,             0.71818,             0.69866,             0.74619,             0.58779,            0.027398,            0.011562,            0.041199,            0.004126,            0.004126,            0.004126
                 180,            0.014247,            0.003783,           0.0034896,             0.77931,             0.65062,             0.74881,             0.60378,            0.025245,            0.011999,            0.040073,            0.004093,            0.004093,            0.004093
                 181,            0.014471,           0.0037291,           0.0029847,              0.7415,             0.69237,             0.70919,              0.5643,            0.024404,            0.010273,            0.056424,             0.00406,             0.00406,             0.00406
                 182,            0.015406,            0.003806,           0.0017691,             0.72197,             0.66713,             0.70624,             0.55868,              0.0254,             0.01055,            0.060049,            0.004027,            0.004027,            0.004027
                 183,            0.015066,           0.0039723,            0.001889,             0.71808,             0.67339,             0.69085,             0.55368,            0.025297,            0.010376,            0.062311,            0.003994,            0.003994,            0.003994
                 184,            0.014225,           0.0035122,           0.0018933,             0.77916,             0.67887,             0.72255,             0.57857,            0.025764,            0.010505,            0.056625,            0.003961,            0.003961,            0.003961
                 185,            0.014307,           0.0033965,           0.0018326,             0.83736,             0.67636,             0.76558,             0.59259,            0.027849,            0.011337,            0.046582,            0.003928,            0.003928,            0.003928
                 186,            0.014749,           0.0035421,           0.0016883,             0.85301,             0.66237,             0.77757,             0.59364,            0.026867,            0.011574,            0.041016,            0.003895,            0.003895,            0.003895
                 187,            0.014345,            0.003853,           0.0017583,             0.84204,             0.66951,             0.77073,             0.60195,            0.026076,            0.011777,            0.039954,            0.003862,            0.003862,            0.003862
                 188,             0.01461,           0.0034507,           0.0018052,             0.78932,             0.72794,             0.77311,             0.58848,            0.027674,            0.011269,            0.038535,            0.003829,            0.003829,            0.003829
                 189,            0.014632,            0.003866,           0.0018808,             0.86979,             0.64529,             0.75407,             0.59948,             0.02619,            0.011066,            0.041116,            0.003796,            0.003796,            0.003796
                 190,            0.014067,           0.0036238,           0.0017882,             0.76386,             0.69697,             0.75494,             0.60277,            0.024626,            0.011556,            0.040109,            0.003763,            0.003763,            0.003763
                 191,            0.015495,           0.0037141,           0.0018526,             0.78564,             0.70589,             0.75603,             0.60281,            0.025618,            0.011746,            0.037253,             0.00373,             0.00373,             0.00373
                 192,            0.014566,           0.0036341,           0.0019836,              0.7887,             0.72211,             0.76284,             0.59934,            0.025422,            0.011348,            0.035495,            0.003697,            0.003697,            0.003697
                 193,            0.015356,           0.0035089,           0.0020508,             0.76124,               0.731,             0.75933,             0.59441,            0.026791,            0.011627,            0.037692,            0.003664,            0.003664,            0.003664
                 194,             0.01416,           0.0037427,           0.0030689,             0.80272,             0.68056,             0.76791,             0.61055,             0.02553,            0.011558,            0.037363,            0.003631,            0.003631,            0.003631
                 195,            0.013969,           0.0036784,           0.0025386,             0.82383,             0.67022,             0.77256,             0.62198,            0.025832,            0.011664,             0.03718,            0.003598,            0.003598,            0.003598
                 196,            0.013961,           0.0035289,             0.00163,             0.81443,             0.68941,             0.77092,             0.63591,             0.02544,            0.011498,            0.038177,            0.003565,            0.003565,            0.003565
                 197,            0.014306,           0.0034998,           0.0025194,             0.83353,             0.66784,             0.78052,             0.62044,            0.027136,            0.011437,            0.035715,            0.003532,            0.003532,            0.003532
                 198,            0.014406,           0.0035094,           0.0025368,             0.79427,             0.71857,             0.78231,             0.62059,            0.027587,             0.01168,            0.035495,            0.003499,            0.003499,            0.003499
                 199,            0.013905,           0.0032717,           0.0016962,             0.79651,             0.69565,             0.75641,              0.5956,            0.026869,            0.012576,             0.03653,            0.003466,            0.003466,            0.003466
                 200,             0.01359,           0.0032398,           0.0018402,             0.76205,             0.65133,             0.73341,             0.58685,            0.026705,            0.014231,            0.037445,            0.003433,            0.003433,            0.003433
                 201,            0.014168,           0.0032365,           0.0018681,             0.75318,             0.62755,              0.7252,             0.57877,            0.026844,            0.014781,             0.03891,              0.0034,              0.0034,              0.0034
                 202,            0.013482,           0.0032928,           0.0016456,             0.76996,              0.6297,             0.74579,             0.59643,            0.025621,            0.012626,            0.040814,            0.003367,            0.003367,            0.003367
                 203,            0.013826,           0.0035836,           0.0020789,             0.78956,             0.63563,             0.75528,             0.61515,            0.025487,            0.012044,            0.039761,            0.003334,            0.003334,            0.003334
                 204,            0.013476,           0.0034916,           0.0025145,             0.82017,             0.66195,             0.75945,             0.61609,            0.025031,            0.011356,            0.042178,            0.003301,            0.003301,            0.003301
                 205,             0.01458,           0.0036902,           0.0020512,             0.80986,             0.70199,             0.75724,             0.60374,            0.025852,            0.011745,            0.044659,            0.003268,            0.003268,            0.003268
                 206,            0.013734,             0.00371,           0.0022428,             0.76666,             0.67265,             0.74436,             0.59451,            0.027033,            0.012703,            0.042078,            0.003235,            0.003235,            0.003235
                 207,            0.013764,           0.0031135,           0.0016366,             0.72781,             0.69396,             0.75044,             0.60309,            0.025912,            0.012744,            0.040686,            0.003202,            0.003202,            0.003202
                 208,            0.013443,            0.003324,           0.0020993,              0.7361,             0.70303,             0.76413,             0.60922,            0.025348,            0.012205,            0.039368,            0.003169,            0.003169,            0.003169
                 209,            0.013869,           0.0034256,           0.0016105,             0.77632,             0.67837,             0.76748,             0.61052,            0.025535,            0.011614,            0.042096,            0.003136,            0.003136,            0.003136
                 210,            0.014295,           0.0037046,           0.0016008,             0.75283,              0.6837,             0.75535,             0.59717,            0.026079,            0.011014,            0.048376,            0.003103,            0.003103,            0.003103
                 211,            0.014661,           0.0032665,           0.0016624,              0.7766,             0.67706,             0.76799,             0.61272,            0.024825,            0.011348,            0.046609,             0.00307,             0.00307,             0.00307
                 212,             0.01402,           0.0034831,           0.0018381,             0.78437,             0.68615,             0.76973,             0.60349,            0.026064,            0.012275,            0.044284,            0.003037,            0.003037,            0.003037
                 213,            0.013506,           0.0034367,           0.0017218,              0.7901,             0.70532,             0.76535,             0.60085,            0.026168,            0.012903,            0.039496,            0.003004,            0.003004,            0.003004
                 214,            0.013034,           0.0033528,           0.0016876,             0.79301,              0.7073,             0.77402,             0.61307,            0.025727,             0.01272,            0.036896,            0.002971,            0.002971,            0.002971
                 215,            0.013469,           0.0036517,           0.0017339,               0.824,             0.70293,             0.77475,             0.62611,            0.025249,            0.012391,            0.037418,            0.002938,            0.002938,            0.002938
                 216,            0.012216,           0.0034388,           0.0015436,             0.77393,              0.6878,             0.76744,             0.61328,            0.025189,             0.01207,            0.040045,            0.002905,            0.002905,            0.002905
                 217,             0.01265,            0.003496,           0.0014851,             0.81145,             0.69068,             0.77044,             0.62731,            0.024784,              0.0127,            0.037692,            0.002872,            0.002872,            0.002872
                 218,            0.012641,           0.0031964,          0.00097726,             0.72034,             0.73117,             0.77189,              0.6332,            0.024767,            0.013272,            0.036942,            0.002839,            0.002839,            0.002839
                 219,            0.012671,           0.0032279,           0.0012815,             0.75616,             0.74224,             0.76992,             0.63097,            0.025008,            0.013806,             0.03728,            0.002806,            0.002806,            0.002806
                 220,            0.012579,            0.003202,           0.0011673,             0.74588,             0.72485,             0.76136,              0.6125,            0.026551,            0.014391,            0.038242,            0.002773,            0.002773,            0.002773
                 221,            0.013538,           0.0034332,           0.0021587,             0.78308,             0.69456,             0.75421,              0.6271,            0.025043,            0.014331,            0.039359,             0.00274,             0.00274,             0.00274
                 222,            0.012832,           0.0035304,           0.0012514,             0.81913,             0.66006,             0.74792,             0.61694,            0.024726,            0.013977,             0.03913,            0.002707,            0.002707,            0.002707
                 223,            0.012497,           0.0033569,           0.0014784,             0.78256,               0.704,             0.74709,             0.62662,            0.024549,             0.01407,            0.039597,            0.002674,            0.002674,            0.002674
                 224,            0.012964,           0.0032464,           0.0018544,             0.79223,             0.70256,             0.74585,             0.61692,            0.024479,            0.013835,            0.038773,            0.002641,            0.002641,            0.002641
                 225,            0.012631,           0.0033296,           0.0010728,             0.76489,             0.66402,             0.72962,             0.61262,             0.02471,            0.013651,            0.039487,            0.002608,            0.002608,            0.002608
                 226,            0.012428,           0.0031265,            0.002137,             0.77969,              0.6646,              0.7241,             0.59622,            0.024596,            0.013219,            0.040009,            0.002575,            0.002575,            0.002575
                 227,            0.012219,           0.0034114,           0.0015979,             0.80341,             0.70194,             0.74258,             0.61795,            0.024309,            0.012373,            0.040356,            0.002542,            0.002542,            0.002542
                 228,            0.012292,           0.0030786,           0.0017066,             0.75523,              0.7112,             0.74303,             0.61713,            0.023514,            0.011996,            0.039551,            0.002509,            0.002509,            0.002509
                 229,            0.012142,           0.0034311,           0.0010576,               0.755,              0.7117,             0.74613,             0.61266,            0.024388,            0.011786,            0.040128,            0.002476,            0.002476,            0.002476
                 230,            0.011733,           0.0030616,           0.0012862,             0.80261,             0.69634,             0.74901,             0.61545,             0.02493,             0.01213,            0.040842,            0.002443,            0.002443,            0.002443
                 231,            0.011727,           0.0031675,           0.0018221,             0.77816,             0.69295,             0.74652,              0.6172,            0.024466,            0.012676,            0.039432,             0.00241,             0.00241,             0.00241
                 232,            0.012907,            0.003415,           0.0018988,             0.77863,             0.68216,             0.73947,             0.61334,            0.025815,             0.01358,            0.039377,            0.002377,            0.002377,            0.002377
                 233,            0.011606,           0.0030672,           0.0011941,             0.73364,              0.6579,             0.72065,              0.5958,            0.025612,            0.015522,            0.039954,            0.002344,            0.002344,            0.002344
                 234,            0.012407,           0.0032658,           0.0017814,             0.74359,             0.63536,             0.71082,             0.58348,            0.025461,            0.016399,            0.040347,            0.002311,            0.002311,            0.002311
                 235,            0.012331,           0.0030595,           0.0014216,             0.66601,             0.68478,             0.72291,             0.59255,            0.025883,            0.014886,             0.04097,            0.002278,            0.002278,            0.002278
                 236,            0.012494,           0.0030327,          0.00087642,             0.72857,               0.674,             0.73964,             0.61544,            0.024495,            0.014667,            0.040594,            0.002245,            0.002245,            0.002245
                 237,             0.01184,           0.0031589,           0.0013129,             0.75027,             0.68619,             0.73761,              0.6118,            0.024826,            0.014051,            0.041895,            0.002212,            0.002212,            0.002212
                 238,            0.011998,           0.0031882,           0.0015968,             0.72554,             0.70695,             0.73478,              0.6096,            0.024695,             0.01373,             0.04227,            0.002179,            0.002179,            0.002179
                 239,            0.011559,           0.0031327,           0.0021138,             0.73712,             0.71711,             0.73928,             0.60623,            0.025093,            0.013653,            0.042279,            0.002146,            0.002146,            0.002146
                 240,            0.011434,           0.0030082,          0.00096552,             0.74594,             0.72275,              0.7515,             0.62176,            0.024499,            0.013358,            0.041821,            0.002113,            0.002113,            0.002113
                 241,            0.011313,           0.0031001,           0.0010773,             0.73951,             0.72342,             0.75047,             0.61986,            0.024177,            0.012952,            0.041025,             0.00208,             0.00208,             0.00208
                 242,            0.011533,           0.0032301,           0.0016044,             0.76339,             0.72266,             0.74777,             0.61497,            0.024965,            0.012923,            0.041245,            0.002047,            0.002047,            0.002047
                 243,            0.011015,           0.0029282,           0.0013022,              0.7765,             0.70054,             0.74495,             0.60713,            0.026041,            0.012791,            0.042004,            0.002014,            0.002014,            0.002014
                 244,            0.011618,            0.003244,           0.0014384,             0.76949,              0.6814,             0.75013,             0.61353,            0.025566,            0.013042,            0.041803,            0.001981,            0.001981,            0.001981
                 245,            0.011547,           0.0033061,           0.0014947,             0.77274,              0.6945,             0.72759,             0.60486,            0.024607,            0.014125,            0.041418,            0.001948,            0.001948,            0.001948
                 246,            0.011377,           0.0031482,          0.00083908,             0.72968,             0.68232,             0.71741,             0.59707,            0.024238,             0.01501,            0.040668,            0.001915,            0.001915,            0.001915
                 247,            0.011159,           0.0033137,           0.0012093,             0.74115,             0.68737,             0.74119,             0.62147,            0.023664,             0.01416,            0.041318,            0.001882,            0.001882,            0.001882
                 248,            0.011726,           0.0032066,          0.00097706,             0.74136,             0.71978,             0.73979,             0.61412,            0.023957,            0.013703,            0.043478,            0.001849,            0.001849,            0.001849
                 249,            0.011543,           0.0031583,           0.0015295,             0.70762,             0.68517,             0.72091,             0.61714,            0.023428,            0.015034,            0.044266,            0.001816,            0.001816,            0.001816
                 250,            0.012158,           0.0034264,           0.0017822,             0.71954,               0.708,             0.73844,             0.61652,            0.023168,            0.013828,            0.043359,            0.001783,            0.001783,            0.001783
                 251,            0.011056,           0.0032523,           0.0016005,             0.77602,             0.66543,              0.7501,               0.626,            0.023507,            0.012865,            0.041986,             0.00175,             0.00175,             0.00175
                 252,            0.011395,            0.003262,           0.0012254,             0.77598,             0.69136,             0.74562,             0.61885,            0.023926,            0.012952,            0.042645,            0.001717,            0.001717,            0.001717
                 253,            0.010755,           0.0031348,           0.0017356,             0.75562,             0.69895,             0.74073,             0.61386,            0.024087,             0.01285,            0.042169,            0.001684,            0.001684,            0.001684
                 254,             0.01061,            0.002878,           0.0010974,             0.72371,             0.68821,              0.7568,             0.62461,            0.023715,            0.012397,            0.041437,            0.001651,            0.001651,            0.001651
