               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.048494,            0.013399,            0.030292,             0.30841,              0.6283,             0.46547,             0.20469,            0.051953,            0.019821,            0.031696,             0.00934,             0.00934,             0.00934
                  12,            0.046008,            0.013364,            0.028014,             0.17612,             0.64739,             0.34386,             0.13589,            0.054465,            0.018349,              0.0349,            0.009274,            0.009274,            0.009274
                  13,            0.044945,             0.01154,            0.025928,             0.24053,             0.56318,             0.38644,             0.19563,            0.053667,              0.0174,            0.032181,            0.009208,            0.009208,            0.009208
                  14,            0.041437,            0.010703,            0.025248,             0.43804,             0.48374,             0.46701,             0.19071,            0.051485,            0.016755,            0.032199,            0.009142,            0.009142,            0.009142
                  15,            0.045502,           0.0096448,            0.025547,             0.43813,             0.56124,             0.48419,             0.24185,            0.051215,             0.01534,             0.02731,            0.009076,            0.009076,            0.009076
                  16,            0.041313,           0.0091879,            0.022708,             0.39811,             0.59203,             0.50852,             0.24307,            0.043383,            0.014903,            0.028679,             0.00901,             0.00901,             0.00901
                  17,            0.040078,           0.0091091,             0.02266,             0.41587,             0.52265,             0.53236,              0.2876,            0.045616,            0.014285,            0.030437,            0.008944,            0.008944,            0.008944
                  18,            0.039224,           0.0086793,             0.02076,             0.47795,             0.51193,             0.58089,             0.36396,            0.040937,            0.013857,            0.032639,            0.008878,            0.008878,            0.008878
                  19,            0.038501,           0.0078458,            0.020843,              0.2902,             0.67549,              0.4791,             0.26373,            0.048127,             0.01354,            0.028857,            0.008812,            0.008812,            0.008812
                  20,            0.039099,           0.0079992,            0.019012,             0.37186,             0.69303,             0.53691,             0.28412,            0.044692,            0.012044,            0.061514,            0.008746,            0.008746,            0.008746
                  21,            0.036521,           0.0079856,            0.020486,             0.29341,             0.72269,             0.52312,             0.32355,            0.040001,            0.011996,            0.051929,             0.00868,             0.00868,             0.00868
                  22,            0.034969,           0.0077924,            0.020335,             0.32284,             0.61653,             0.56086,             0.33258,            0.038616,            0.012223,            0.051242,            0.008614,            0.008614,            0.008614
                  23,            0.035265,           0.0070918,             0.01888,             0.38815,             0.55431,             0.55244,             0.23259,            0.050106,            0.012623,            0.040823,            0.008548,            0.008548,            0.008548
                  24,            0.035757,            0.006486,            0.019808,             0.60273,             0.59025,             0.66731,             0.37837,            0.037198,            0.013066,            0.027599,            0.008482,            0.008482,            0.008482
                  25,            0.034614,            0.006827,            0.017778,             0.56149,             0.69372,             0.67722,              0.4399,            0.043477,            0.012338,            0.024435,            0.008416,            0.008416,            0.008416
                  26,            0.034707,             0.00621,            0.017474,             0.44912,             0.50531,             0.51586,             0.31942,            0.039684,            0.013337,            0.031549,             0.00835,             0.00835,             0.00835
                  27,            0.032131,           0.0066873,            0.018471,             0.57078,             0.66151,             0.67775,             0.45104,            0.035844,            0.012359,            0.026395,            0.008284,            0.008284,            0.008284
                  28,            0.030542,           0.0067681,            0.017178,             0.57836,             0.61299,             0.68236,             0.42231,            0.035504,            0.012107,            0.025919,            0.008218,            0.008218,            0.008218
                  29,            0.030943,           0.0064592,            0.016133,             0.59528,             0.55817,             0.61502,             0.40367,            0.040545,            0.011018,             0.04053,            0.008152,            0.008152,            0.008152
                  30,            0.031255,           0.0062378,            0.016675,             0.70299,             0.55047,              0.6755,             0.37214,             0.04008,            0.011657,            0.032455,            0.008086,            0.008086,            0.008086
                  31,             0.03325,           0.0067227,            0.016041,               0.726,             0.66435,             0.74512,             0.48862,            0.037623,            0.011496,            0.025525,             0.00802,             0.00802,             0.00802
                  32,            0.030883,            0.006164,            0.014821,             0.73905,             0.67018,             0.74826,              0.4525,            0.037946,              0.0114,            0.026038,            0.007954,            0.007954,            0.007954
                  33,             0.03175,           0.0064275,            0.013859,             0.70682,             0.62141,             0.72384,             0.49927,             0.03396,            0.011556,             0.03046,            0.007888,            0.007888,            0.007888
                  34,             0.02957,           0.0060465,            0.013074,             0.82403,              0.6409,             0.77575,             0.45073,            0.042031,            0.011353,            0.027548,            0.007822,            0.007822,            0.007822
                  35,             0.03025,           0.0060658,            0.012991,             0.84093,             0.57654,             0.72473,              0.5012,            0.033476,            0.011379,            0.027319,            0.007756,            0.007756,            0.007756
                  36,            0.030227,           0.0056642,            0.012589,             0.80036,             0.66784,             0.75259,              0.4426,            0.042205,            0.011432,            0.025406,             0.00769,             0.00769,             0.00769
                  37,            0.029003,           0.0061703,            0.011979,             0.76709,              0.7432,             0.81793,             0.51779,            0.035472,            0.011284,            0.022636,            0.007624,            0.007624,            0.007624
                  38,            0.028263,           0.0061891,            0.011104,              0.7638,             0.66894,             0.79916,             0.50984,            0.036842,              0.0109,            0.030469,            0.007558,            0.007558,            0.007558
                  39,            0.027698,           0.0054255,            0.011722,             0.81326,             0.58494,             0.79303,             0.55811,            0.035502,            0.011491,            0.031293,            0.007492,            0.007492,            0.007492
                  40,            0.028652,           0.0056689,            0.010592,             0.70188,             0.69402,             0.77257,             0.45095,            0.037891,            0.011301,            0.023758,            0.007426,            0.007426,            0.007426
                  41,            0.028855,           0.0061613,            0.011512,             0.78952,             0.64608,             0.75569,             0.57544,            0.029639,            0.011003,            0.030125,             0.00736,             0.00736,             0.00736
                  42,            0.027038,           0.0058061,            0.010075,             0.76675,             0.63807,             0.74439,             0.52689,            0.036171,            0.011043,            0.029539,            0.007294,            0.007294,            0.007294
                  43,            0.026944,           0.0057761,            0.012038,             0.59292,             0.65367,             0.69675,             0.49682,            0.032144,            0.011022,            0.035092,            0.007228,            0.007228,            0.007228
                  44,            0.026011,           0.0051706,            0.011025,               0.526,             0.62839,             0.62941,             0.46402,            0.034696,            0.011775,             0.03674,            0.007162,            0.007162,            0.007162
                  45,            0.026762,           0.0054032,            0.010951,             0.61208,             0.63688,             0.65275,             0.45892,            0.031036,             0.01125,            0.031485,            0.007096,            0.007096,            0.007096
                  46,            0.026049,           0.0057417,           0.0078716,              0.7043,             0.58873,             0.69373,             0.50618,            0.032448,            0.011031,            0.031558,             0.00703,             0.00703,             0.00703
                  47,            0.026814,           0.0056363,            0.010218,             0.66702,             0.64087,             0.70493,             0.46821,             0.03214,               0.011,            0.032639,            0.006964,            0.006964,            0.006964
                  48,            0.024716,           0.0047544,           0.0079681,             0.71938,             0.64733,             0.76399,             0.56567,            0.030881,            0.010842,            0.039697,            0.006898,            0.006898,            0.006898
                  49,            0.025483,           0.0057705,           0.0093296,               0.777,             0.70729,             0.74738,             0.54646,            0.029409,              0.0108,             0.02769,            0.006832,            0.006832,            0.006832
                  50,            0.023602,           0.0052035,            0.011014,             0.71656,             0.68818,             0.79473,             0.57551,            0.034993,            0.011018,            0.025946,            0.006766,            0.006766,            0.006766
                  51,            0.025691,           0.0056411,           0.0096626,             0.73188,             0.59808,             0.74981,             0.56432,            0.030386,            0.012081,            0.035788,              0.0067,              0.0067,              0.0067
                  52,            0.024815,           0.0054037,            0.010359,             0.69772,              0.6882,             0.74681,             0.57321,            0.029348,            0.012143,             0.03186,            0.006634,            0.006634,            0.006634
                  53,            0.023441,           0.0054877,           0.0090521,             0.79752,             0.65483,                0.76,             0.54878,            0.032745,            0.011608,            0.028441,            0.006568,            0.006568,            0.006568
                  54,            0.024288,           0.0049505,            0.009943,             0.78341,             0.65272,             0.74359,             0.52207,            0.030883,            0.012083,            0.030171,            0.006502,            0.006502,            0.006502
                  55,            0.025726,           0.0052465,           0.0086532,             0.76057,              0.6902,             0.72699,             0.50797,            0.034365,            0.012721,            0.031815,            0.006436,            0.006436,            0.006436
                  56,            0.026276,           0.0049637,           0.0083841,              0.7814,             0.68932,             0.74896,             0.54766,            0.030954,            0.012484,            0.030409,             0.00637,             0.00637,             0.00637
                  57,            0.024383,           0.0051872,           0.0084092,             0.64498,              0.6395,             0.67858,             0.49574,            0.035662,            0.015186,             0.03793,            0.006304,            0.006304,            0.006304
                  58,            0.025532,           0.0050428,           0.0083418,             0.79786,             0.60709,             0.73923,             0.56037,            0.030883,            0.012471,            0.034543,            0.006238,            0.006238,            0.006238
                  59,            0.024431,           0.0052248,           0.0066551,             0.76106,             0.69166,             0.78349,             0.54553,            0.033078,            0.011124,            0.028766,            0.006172,            0.006172,            0.006172
                  60,            0.022373,           0.0051961,           0.0079613,             0.81413,             0.65604,             0.78215,             0.57596,            0.030457,            0.010853,            0.028336,            0.006106,            0.006106,            0.006106
                  61,            0.024025,           0.0052849,           0.0071777,              0.7365,              0.7217,              0.8105,             0.59712,            0.030254,            0.010726,            0.026372,             0.00604,             0.00604,             0.00604
                  62,            0.023737,           0.0047482,           0.0079608,              0.8084,              0.7094,             0.81116,             0.59961,            0.029464,            0.010317,            0.024719,            0.005974,            0.005974,            0.005974
                  63,            0.023342,           0.0047887,           0.0065191,             0.72735,             0.69382,             0.78539,             0.57009,            0.032879,            0.010289,            0.028587,            0.005908,            0.005908,            0.005908
                  64,            0.023966,           0.0049431,           0.0069684,             0.78019,             0.65734,             0.77894,             0.55423,              0.0309,            0.010831,              0.0297,            0.005842,            0.005842,            0.005842
                  65,            0.022886,           0.0052218,            0.009123,             0.74634,             0.63208,             0.75057,             0.55737,             0.03022,            0.010984,            0.030647,            0.005776,            0.005776,            0.005776
                  66,            0.021989,           0.0049173,           0.0063945,             0.68599,             0.66238,             0.77094,             0.55832,            0.029235,            0.010489,            0.030533,             0.00571,             0.00571,             0.00571
                  67,            0.022335,           0.0048278,           0.0064692,             0.70886,             0.67095,             0.76753,             0.56433,            0.029361,            0.010574,            0.031458,            0.005644,            0.005644,            0.005644
                  68,            0.023095,           0.0047633,           0.0059894,              0.8528,             0.57912,             0.77922,             0.59036,            0.028275,            0.010597,            0.030368,            0.005578,            0.005578,            0.005578
                  69,            0.022006,           0.0047152,           0.0064258,             0.80299,             0.60319,             0.76529,             0.55782,            0.030397,            0.011037,            0.031334,            0.005512,            0.005512,            0.005512
                  70,            0.022027,           0.0046621,           0.0061389,             0.67755,             0.67585,             0.73481,              0.5283,            0.030881,            0.012257,            0.036246,            0.005446,            0.005446,            0.005446
                  71,            0.021563,           0.0046559,           0.0060299,             0.65621,             0.66113,             0.72161,             0.52178,            0.033387,            0.012552,            0.041016,             0.00538,             0.00538,             0.00538
                  72,            0.021136,           0.0044349,           0.0045834,             0.74952,             0.63124,             0.74669,             0.54521,            0.030116,            0.012444,            0.033673,            0.005314,            0.005314,            0.005314
                  73,            0.022144,           0.0045079,           0.0049518,             0.72738,             0.64903,             0.72748,             0.56219,            0.028016,            0.012562,            0.036264,            0.005248,            0.005248,            0.005248
                  74,             0.02124,           0.0045656,           0.0060486,             0.72667,             0.64377,             0.70136,             0.53796,            0.031381,            0.010927,            0.041812,            0.005182,            0.005182,            0.005182
                  75,            0.021175,           0.0044882,           0.0056981,             0.69004,              0.6373,             0.69714,             0.51851,            0.030087,            0.011037,            0.043781,            0.005116,            0.005116,            0.005116
                  76,            0.020597,           0.0048333,           0.0060929,             0.73237,             0.65156,             0.74669,             0.57617,            0.028901,             0.01172,             0.03132,             0.00505,             0.00505,             0.00505
                  77,            0.019848,           0.0049331,           0.0055641,             0.71025,              0.6773,             0.75048,             0.58487,             0.02704,            0.011875,            0.030478,            0.004984,            0.004984,            0.004984
                  78,            0.020869,           0.0045278,           0.0040769,             0.68372,             0.68787,             0.77135,             0.59199,            0.027646,            0.013094,            0.028578,            0.004918,            0.004918,            0.004918
                  79,            0.022718,           0.0045963,           0.0057412,             0.75008,              0.6284,             0.76735,             0.60136,            0.027915,            0.012341,            0.028514,            0.004852,            0.004852,            0.004852
                  80,            0.020787,           0.0042813,           0.0055671,             0.68724,             0.65417,             0.76767,              0.6173,            0.026823,            0.012312,            0.031393,            0.004786,            0.004786,            0.004786
                  81,            0.019732,           0.0043737,           0.0063364,             0.77034,             0.60776,             0.76048,             0.57514,            0.027408,            0.011693,             0.03284,             0.00472,             0.00472,             0.00472
                  82,                0.02,           0.0046721,           0.0062472,             0.78833,             0.67407,             0.76851,             0.58161,            0.027542,            0.011137,            0.032053,            0.004654,            0.004654,            0.004654
                  83,            0.020511,            0.004418,           0.0055322,             0.74411,              0.6972,             0.76116,             0.57313,            0.028116,            0.010964,            0.034103,            0.004588,            0.004588,            0.004588
                  84,            0.021046,            0.004387,           0.0035119,              0.7708,             0.71082,             0.78223,             0.58111,            0.027761,            0.010484,            0.032126,            0.004522,            0.004522,            0.004522
                  85,            0.019844,            0.004644,           0.0042416,             0.78331,             0.70606,             0.77489,              0.5931,            0.026955,            0.010268,             0.03317,            0.004456,            0.004456,            0.004456
                  86,            0.019348,           0.0043596,           0.0036932,             0.73095,             0.69048,             0.73549,             0.56508,             0.02938,            0.010064,            0.039496,             0.00439,             0.00439,             0.00439
                  87,            0.018794,           0.0045958,           0.0040893,             0.83512,             0.55978,              0.7283,             0.56689,            0.025623,            0.010802,            0.039404,            0.004324,            0.004324,            0.004324
                  88,            0.019333,           0.0042372,            0.003612,              0.8205,             0.62041,             0.74321,             0.55342,            0.028066,            0.010757,            0.037399,            0.004258,            0.004258,            0.004258
                  89,            0.018897,           0.0042779,           0.0050768,             0.78938,             0.67396,              0.7488,             0.59236,              0.0263,            0.011021,            0.036365,            0.004192,            0.004192,            0.004192
                  90,            0.018971,           0.0044998,           0.0049502,             0.77627,             0.61357,             0.74445,             0.59167,            0.029263,            0.014328,            0.032858,            0.004126,            0.004126,            0.004126
                  91,            0.018032,           0.0041065,           0.0049436,             0.82918,             0.55413,             0.74132,             0.59106,            0.029327,            0.014688,            0.032401,             0.00406,             0.00406,             0.00406
                  92,            0.018622,           0.0042144,            0.003844,             0.78242,               0.622,             0.72484,             0.56839,            0.029877,             0.01407,            0.032977,            0.003994,            0.003994,            0.003994
                  93,            0.017635,           0.0044686,           0.0050454,             0.82304,              0.6484,             0.72313,             0.56853,            0.027474,            0.011524,            0.041684,            0.003928,            0.003928,            0.003928
                  94,            0.018017,           0.0040774,           0.0041165,             0.76916,             0.69512,             0.75424,             0.57976,            0.028794,            0.011198,            0.036795,            0.003862,            0.003862,            0.003862
                  95,            0.018366,           0.0043012,            0.004494,             0.80946,             0.69325,             0.77138,             0.61226,            0.026689,            0.010445,            0.035999,            0.003796,            0.003796,            0.003796
                  96,            0.018119,           0.0044553,           0.0042078,             0.84227,             0.63021,               0.776,              0.6031,            0.027772,            0.010331,             0.03533,             0.00373,             0.00373,             0.00373
                  97,            0.017577,           0.0042251,           0.0031622,             0.80047,             0.62041,              0.7466,             0.59023,             0.02567,            0.010463,            0.037207,            0.003664,            0.003664,            0.003664
                  98,            0.017204,           0.0045985,           0.0045289,              0.8097,             0.62732,             0.75171,             0.58903,            0.026156,             0.01065,            0.035678,            0.003598,            0.003598,            0.003598
                  99,            0.017278,           0.0042265,           0.0039651,              0.8234,             0.59063,             0.76934,             0.60773,            0.026305,            0.010289,            0.033307,            0.003532,            0.003532,            0.003532
                 100,            0.018199,           0.0041824,            0.004425,             0.84419,             0.59348,             0.76425,             0.60563,            0.025822,             0.01008,            0.035001,            0.003466,            0.003466,            0.003466
                 101,            0.016368,           0.0041759,           0.0039693,             0.82582,             0.60537,             0.78388,             0.62472,            0.025587,           0.0094656,            0.034433,              0.0034,              0.0034,              0.0034
                 102,            0.016207,           0.0041224,           0.0040774,             0.76245,             0.69549,             0.81139,             0.65698,            0.025598,            0.008837,            0.036768,            0.003334,            0.003334,            0.003334
                 103,              0.0167,            0.004107,           0.0048007,             0.77412,             0.66508,              0.8086,             0.65154,            0.024718,           0.0089144,            0.035605,            0.003268,            0.003268,            0.003268
                 104,            0.016566,           0.0039281,           0.0031879,             0.83411,             0.64082,             0.77869,             0.63378,            0.023719,           0.0089361,            0.034964,            0.003202,            0.003202,            0.003202
                 105,            0.015966,           0.0040746,           0.0037667,              0.8252,             0.58641,             0.77024,             0.62215,              0.0241,           0.0090755,            0.036447,            0.003136,            0.003136,            0.003136
                 106,            0.015752,           0.0040052,           0.0033443,             0.80669,             0.58346,             0.76011,             0.61735,            0.024121,           0.0094704,            0.038177,             0.00307,             0.00307,             0.00307
                 107,             0.01598,             0.00405,           0.0028337,             0.72622,             0.71238,             0.75907,             0.62116,             0.02393,           0.0090433,            0.040219,            0.003004,            0.003004,            0.003004
                 108,            0.016218,           0.0039661,           0.0036251,             0.78574,             0.65937,             0.74976,             0.61346,            0.023523,           0.0089434,            0.038654,            0.002938,            0.002938,            0.002938
                 109,            0.015359,           0.0040229,           0.0028541,             0.77346,             0.69278,             0.73629,             0.60516,            0.023913,           0.0091416,            0.039487,            0.002872,            0.002872,            0.002872
                 110,            0.015704,           0.0037004,           0.0036321,             0.80238,             0.65375,             0.74579,             0.61024,            0.023922,           0.0091319,            0.038278,            0.002806,            0.002806,            0.002806
                 111,             0.01576,            0.003846,           0.0026624,             0.79236,             0.63207,             0.74559,             0.61228,            0.023136,           0.0093157,            0.036694,             0.00274,             0.00274,             0.00274
                 112,            0.015015,            0.003663,           0.0024356,             0.81596,              0.6562,             0.75605,             0.62454,            0.023322,           0.0098379,            0.037033,            0.002674,            0.002674,            0.002674
                 113,            0.015656,           0.0040225,           0.0034199,             0.80184,             0.73181,             0.75456,             0.62577,            0.023858,            0.010363,            0.038287,            0.002608,            0.002608,            0.002608
                 114,            0.015639,           0.0039807,           0.0026188,             0.78074,             0.63793,             0.72758,             0.60282,            0.023582,            0.011351,            0.040128,            0.002542,            0.002542,            0.002542
                 115,            0.014526,           0.0037619,           0.0046904,             0.77637,             0.63731,             0.71765,             0.58987,            0.024069,            0.011317,            0.040009,            0.002476,            0.002476,            0.002476
                 116,            0.014253,           0.0038588,           0.0039202,             0.77491,             0.65477,             0.72529,             0.60341,            0.023273,            0.011296,            0.039523,             0.00241,             0.00241,             0.00241
                 117,            0.015126,           0.0037769,           0.0026126,             0.76246,              0.7303,             0.75653,             0.61833,            0.022848,           0.0098105,            0.037354,            0.002344,            0.002344,            0.002344
                 118,            0.014405,           0.0040191,           0.0029591,             0.81221,             0.66864,             0.74462,             0.60996,            0.023511,            0.010023,            0.039258,            0.002278,            0.002278,            0.002278
                 119,            0.014603,           0.0038537,           0.0035578,             0.80045,             0.68037,             0.75477,             0.60885,            0.024149,           0.0097347,            0.038644,            0.002212,            0.002212,            0.002212
                 120,            0.014096,           0.0037925,           0.0020589,             0.73622,             0.65355,             0.74468,             0.61166,            0.023294,           0.0098782,            0.035898,            0.002146,            0.002146,            0.002146
                 121,            0.015342,           0.0038897,           0.0030799,             0.81028,             0.64068,             0.75817,             0.63005,            0.022963,           0.0092117,            0.036411,             0.00208,             0.00208,             0.00208
                 122,            0.014027,            0.003792,           0.0024162,             0.79472,             0.70655,             0.78356,             0.65086,            0.022628,           0.0091602,            0.036575,            0.002014,            0.002014,            0.002014
                 123,            0.013706,           0.0037192,            0.002708,             0.81147,             0.71038,             0.80134,             0.65572,            0.023095,           0.0093673,             0.03566,            0.001948,            0.001948,            0.001948
                 124,             0.01368,           0.0036951,           0.0024082,              0.8286,             0.67684,             0.81706,             0.66782,            0.022993,           0.0095832,            0.033463,            0.001882,            0.001882,            0.001882
                 125,              0.0137,           0.0041874,           0.0033944,             0.82812,             0.70042,             0.81045,             0.66774,            0.022761,           0.0096686,            0.032565,            0.001816,            0.001816,            0.001816
                 126,            0.013238,           0.0036146,            0.001577,             0.79146,             0.74825,             0.79317,             0.65075,            0.022126,           0.0093528,            0.034579,             0.00175,             0.00175,             0.00175
                 127,            0.012772,           0.0036822,           0.0022593,             0.78096,             0.72836,              0.7879,             0.64122,            0.022384,           0.0094615,             0.03598,            0.001684,            0.001684,            0.001684
                 128,            0.013367,           0.0036367,           0.0033619,             0.79546,             0.74964,             0.78648,             0.65078,            0.022661,           0.0095413,            0.037289,            0.001618,            0.001618,            0.001618
                 129,            0.012613,           0.0035286,           0.0021174,             0.80228,             0.71447,             0.76532,             0.63064,            0.022211,           0.0093528,            0.039798,            0.001552,            0.001552,            0.001552
                 130,             0.01266,           0.0037086,           0.0016623,             0.78173,             0.72957,             0.76829,             0.63058,            0.021944,           0.0092569,            0.040201,            0.001486,            0.001486,            0.001486
                 131,            0.013362,           0.0037045,           0.0025473,              0.7924,             0.74695,             0.76268,             0.62392,            0.022585,           0.0094156,            0.040164,             0.00142,             0.00142,             0.00142
                 132,            0.012621,           0.0034507,           0.0021272,             0.80143,             0.70817,             0.76472,             0.62084,            0.023361,           0.0096493,            0.040915,            0.001354,            0.001354,            0.001354
                 133,              0.0125,           0.0036755,           0.0022316,             0.80922,             0.73822,             0.77139,             0.62688,            0.022606,           0.0096509,            0.039963,            0.001288,            0.001288,            0.001288
                 134,            0.012733,           0.0035492,           0.0022058,             0.81014,             0.74055,             0.76771,             0.62952,            0.022379,           0.0097508,            0.040045,            0.001222,            0.001222,            0.001222
                 135,            0.012291,           0.0036385,           0.0015368,             0.80539,             0.74054,             0.76208,             0.62822,            0.022295,           0.0098427,            0.040228,            0.001156,            0.001156,            0.001156
                 136,            0.011943,           0.0034711,           0.0030182,             0.76311,             0.72475,             0.77106,             0.64027,            0.022194,           0.0096848,            0.038864,             0.00109,             0.00109,             0.00109
                 137,            0.012401,           0.0037861,           0.0018564,             0.78866,             0.73492,             0.78076,              0.6423,            0.021859,           0.0096171,            0.039468,            0.001024,            0.001024,            0.001024
                 138,            0.011805,            0.003627,           0.0017668,             0.78485,             0.73945,             0.78062,             0.64855,            0.021773,           0.0095236,            0.040128,            0.000958,            0.000958,            0.000958
                 139,            0.012319,           0.0035281,           0.0019716,             0.79977,             0.74053,             0.77938,              0.6497,            0.022957,           0.0095542,            0.038507,            0.000892,            0.000892,            0.000892
                 140,            0.011566,           0.0036873,           0.0022806,             0.79492,             0.74803,             0.78678,             0.65944,            0.021938,           0.0094833,             0.03837,            0.000826,            0.000826,            0.000826
                 141,            0.011748,            0.003368,           0.0014944,             0.77982,             0.72469,             0.76338,             0.63664,             0.02218,             0.01035,            0.041125,             0.00076,             0.00076,             0.00076
                 142,            0.011565,           0.0036725,           0.0018532,             0.75994,             0.72317,             0.76246,             0.63781,            0.022199,            0.010499,            0.041116,            0.000694,            0.000694,            0.000694
                 143,            0.011277,           0.0031415,             0.00146,             0.75751,             0.72323,             0.76823,             0.64225,            0.022124,            0.010284,            0.040494,            0.000628,            0.000628,            0.000628
                 144,            0.012269,            0.003549,           0.0014698,             0.80649,             0.71835,             0.77441,             0.64535,            0.021939,           0.0096445,            0.040567,            0.000562,            0.000562,            0.000562
                 145,            0.011867,           0.0032894,           0.0018974,             0.80883,             0.75184,             0.77567,             0.64332,            0.021915,           0.0094527,            0.040375,            0.000496,            0.000496,            0.000496
                 146,            0.011466,           0.0037482,           0.0023648,             0.78474,             0.73162,             0.77458,             0.63437,            0.022037,           0.0095897,            0.040512,             0.00043,             0.00043,             0.00043
                 147,            0.011593,           0.0036779,           0.0014053,             0.77387,             0.73488,             0.77358,             0.64481,            0.021861,           0.0096574,            0.041034,            0.000364,            0.000364,            0.000364
                 148,            0.011379,           0.0037326,           0.0019779,             0.77999,             0.70598,             0.77032,             0.64361,            0.021881,           0.0097412,            0.041592,            0.000298,            0.000298,            0.000298
                 149,            0.011155,           0.0035163,           0.0014791,             0.77637,              0.7121,             0.77279,             0.64576,            0.021702,           0.0097911,            0.041986,            0.000232,            0.000232,            0.000232
